algorithm,options,silhouette_score,calinski_harabasz_score,davies_bouldin_score
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 1011}",0.3132517782507804,1618.1559472934553,1.13278188490928
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 2022}",0.3011465379911644,1619.9963357366232,1.1919089266539022
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 3033}",0.3058961303823056,1623.121828553196,1.162755292365308
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 4044}",0.3056215595310557,1623.275569165929,1.1641066602763208
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 5055}",0.3060096684961108,1623.0383241933969,1.163445955995846
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 6066}",0.31299317589798376,1618.1908790985437,1.133731439222542
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 42}",0.3009523980312328,1620.0125433245958,1.191793693414618
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 123}",0.306469695360402,1623.1947404104042,1.1622628627752594
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 456}",0.3127990451927486,1618.10135942711,1.1344134189182402
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 789}",0.31334330344224476,1618.1321562544892,1.1311738848022526
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 1011}",0.3132517782507804,1618.1559472934553,1.13278188490928
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 2022}",0.3011465379911644,1619.9963357366232,1.1919089266539022
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 3033}",0.3058961303823056,1623.121828553196,1.162755292365308
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 4044}",0.3056215595310557,1623.275569165929,1.1641066602763208
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 5055}",0.3060096684961108,1623.0383241933969,1.163445955995846
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 6066}",0.31299317589798376,1618.1908790985437,1.133731439222542
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 42}",0.3059340257769371,1527.4351971648725,1.111165545090099
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 123}",0.3037133198820256,1520.8408523477979,1.1112749238957278
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 456}",0.28090731117464685,1457.0788472297681,1.2678794227247798
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 789}",0.28958999410194847,1545.2156171887495,1.1673429105262723
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 1011}",0.294425339398614,1525.05475379591,1.1477317312021755
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 2022}",0.30475236940517114,1527.345540572802,1.1171066644465393
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 3033}",0.27065237723080887,1532.232742415146,1.1775828588056476
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 4044}",0.3041713063218476,1520.8917546745408,1.1065249702879505
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 5055}",0.27143170734507904,1532.663626966543,1.17596418463785
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 6066}",0.30094270001686324,1520.8238805749445,1.121860408035933
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 42}",0.3059340257769371,1527.4351971648725,1.111165545090099
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 123}",0.3037133198820256,1520.8408523477979,1.1112749238957278
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 456}",0.28090731117464685,1457.0788472297681,1.2678794227247798
