algorithm,options,silhouette_score,calinski_harabasz_score,davies_bouldin_score
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 4044}",0.19822493308167874,705.5810510373161,1.3701949784741954
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 5055}",0.19062987543273624,697.7894030252304,1.4583447344534464
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 6066}",0.198288239391833,705.5907570341378,1.3702712720190908
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 42}",0.19818804549505095,705.5942615480061,1.3703620759803068
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 123}",0.19818804549505095,705.594261548006,1.3703620759803066
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 456}",0.1983137610019335,705.5826837719886,1.3697990326559975
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 789}",0.19029776979854224,696.9658567274233,1.4693058917737152
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 1011}",0.19836473319315603,705.595952239714,1.3703556875729663
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 2022}",0.1985373932570926,705.5755409838258,1.36948484045094
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 3033}",0.19024998304636584,696.9900296869504,1.4689589268356933
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 4044}",0.19822493308167874,705.5810510373161,1.3701949784741954
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 5055}",0.19062987543273624,697.7894030252304,1.4583447344534464
KMeans,"{'n_clusters': 7, 'init': 'random', 'algorithm': 'elkan', 'random_state': 6066}",0.198288239391833,705.5907570341378,1.3702712720190908
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 42}",0.20344738765649378,649.1650922924109,1.4317423629159187
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 123}",0.19133048389591092,646.3242528680009,1.44557024818678
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 456}",0.1887656753146947,646.1957797288135,1.4477980535047545
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 789}",0.1974082761559389,645.752058802258,1.490892197424352
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 1011}",0.197968817262255,645.2113775851076,1.5561579666902032
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 2022}",0.20931613734907703,622.2833491664528,1.5155375612847162
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 3033}",0.1930342000351438,614.126016451392,1.5169338074047642
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 4044}",0.20369969795934562,648.4188826846872,1.4476395027162643
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 5055}",0.16271858563399438,642.2758928154669,1.4855210498211375
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 6066}",0.19785945445473907,645.1684479082339,1.5522009022077932
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 42}",0.20344738765649378,649.1650922924109,1.4317423629159187
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 123}",0.19133048389591092,646.3242528680009,1.44557024818678
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 456}",0.1887656753146947,646.1957797288135,1.4477980535047545
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 789}",0.1974082761559389,645.752058802258,1.490892197424352
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 1011}",0.197968817262255,645.2113775851076,1.5561579666902032
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 2022}",0.20931613734907703,622.2833491664528,1.5155375612847162
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 3033}",0.1930342000351438,614.126016451392,1.5169338074047642
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 4044}",0.20369969795934562,648.4188826846872,1.4476395027162643
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 5055}",0.16271858563399438,642.2758928154669,1.4855210498211375
KMeans,"{'n_clusters': 8, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 6066}",0.19785945445473907,645.1684479082339,1.5522009022077932
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 42}",0.20258632833030457,650.7656818219598,1.4845550724491356
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 123}",0.2027567204033531,650.7464320364761,1.4838360944470712
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 456}",0.2041078300768682,650.3351202333532,1.424104355130652
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 789}",0.19221128084781167,646.2983395876524,1.447984892342833
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 1011}",0.188717000977826,646.1979137673254,1.447620233190344
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 2022}",0.1614818639704032,642.2682990744814,1.4819281275011882
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 3033}",0.20261833041795138,650.7647558005169,1.4843751591867278
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 4044}",0.2009031173274342,647.5389141416251,1.4652309677874722
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 5055}",0.202168737320815,650.0238987854225,1.5066483567785238
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 6066}",0.20255153931161074,649.9990828204992,1.5093568510108062
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 42}",0.20258632833030457,650.7656818219598,1.4845550724491356
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 123}",0.2027567204033531,650.7464320364761,1.4838360944470712
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 456}",0.2041078300768682,650.3351202333532,1.424104355130652
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 789}",0.19221128084781167,646.2983395876524,1.447984892342833
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 1011}",0.188717000977826,646.1979137673254,1.447620233190344
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 2022}",0.1614818639704032,642.2682990744814,1.4819281275011882
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 3033}",0.20261833041795138,650.7647558005169,1.4843751591867278
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 4044}",0.2009031173274342,647.5389141416251,1.4652309677874722
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 5055}",0.202168737320815,650.0238987854225,1.5066483567785238
KMeans,"{'n_clusters': 8, 'init': 'random', 'algorithm': 'elkan', 'random_state': 6066}",0.20255153931161074,649.9990828204992,1.5093568510108062
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 42}",0.2099699774439191,612.4156457374544,1.4688765630912144
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 123}",0.15564398954012287,594.6634466985623,1.5276327940589085
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 456}",0.19476664697800292,607.1909996669071,1.4744951199342515
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 789}",0.2067078595282112,610.2835347720055,1.4999782480104416
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 1011}",0.16774311658712196,606.1341013540056,1.580544307804693
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 2022}",0.20257625610736416,585.1747901692078,1.5431328949689522
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 3033}",0.16154915341256193,564.4813028715123,1.5777816675684737
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 4044}",0.20825908026053808,609.353105437101,1.5242302477429872
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 5055}",0.1558308684481137,594.3559206946783,1.5255182646513863
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 6066}",0.20590075561267082,609.4566761792823,1.5673964916775847
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 42}",0.2099699774439191,612.4156457374544,1.4688765630912144
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 123}",0.15564398954012287,594.6634466985623,1.5276327940589085
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 456}",0.19476664697800292,607.1909996669071,1.4744951199342515
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 789}",0.2067078595282112,610.2835347720055,1.4999782480104416
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 1011}",0.16774311658712196,606.1341013540056,1.580544307804693
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 2022}",0.20257625610736416,585.1747901692078,1.5431328949689522
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 3033}",0.16154915341256193,564.4813028715123,1.5777816675684737
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 4044}",0.20825908026053808,609.353105437101,1.5242302477429872
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 5055}",0.1558308684481137,594.3559206946783,1.5255182646513863
KMeans,"{'n_clusters': 9, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 6066}",0.20590075561267082,609.4566761792823,1.5673964916775847
KMeans,"{'n_clusters': 9, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 42}",0.21018791394605943,608.8658829424056,1.4636450022853085
